Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10089525,2021-01-01 11:59:45,2019-09-13 21:31:57,98468263,29737415426,98468263,302,8561,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089525/SRR10089525.lite.1,SRX6822194,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364770,SAMN12718459,simple,9606,Homo sapiens,GSM4071792,,,,,,,no,,,,,GEO,SRA959162,,public,1DE789EE9FB936E8BD61D016BC4C3BAD,7A41A6F5874221F56C76E5A4B489AB70
SRR10089526,2021-01-01 11:59:45,2019-09-13 21:15:09,97942531,29578644362,97942531,302,8553,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089526/SRR10089526.lite.1,SRX6822195,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364771,SAMN12718456,simple,9606,Homo sapiens,GSM4071793,,,,,,,no,,,,,GEO,SRA959162,,public,C3FB02879CAF3EE4E1802905C1F30B72,65B5BBB35060852C73C518543C71BDD1
SRR10089527,2021-01-01 11:59:45,2019-09-13 21:19:20,92489598,27931858596,92489598,302,8028,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089527/SRR10089527.lite.1,SRX6822196,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364772,SAMN12718455,simple,9606,Homo sapiens,GSM4071794,,,,,,,no,,,,,GEO,SRA959162,,public,05A4E7C8041B8C2ECBA5AC0326D4C96B,EF7AE9A40653B1FD711C9BC15E14786D
SRR10089528,2021-01-01 11:59:45,2019-09-13 20:59:51,76694511,23161742322,76694511,302,6750,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089528/SRR10089528.lite.1,SRX6822197,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364773,SAMN12718454,simple,9606,Homo sapiens,GSM4071795,,,,,,,no,,,,,GEO,SRA959162,,public,34513E42C59C154382E870F573B2FDFD,2199371CAB260A43D5B1186E6A66B84E
SRR10089529,2021-01-01 11:59:45,2019-09-13 21:09:06,98494128,29745226656,98494128,302,8490,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089529/SRR10089529.lite.1,SRX6822198,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364774,SAMN12718453,simple,9606,Homo sapiens,GSM4071796,,,,,,,no,,,,,GEO,SRA959162,,public,89A7DEC42C4A389E3408E7E641059C73,359996851284BB376883BA2F7C1D2F1B
SRR10089530,2021-01-01 11:59:45,2019-09-13 21:04:50,87807956,26518002712,87807956,302,7637,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089530/SRR10089530.lite.1,SRX6822199,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364775,SAMN12718452,simple,9606,Homo sapiens,GSM4071797,,,,,,,no,,,,,GEO,SRA959162,,public,DA44F626960469687315CC191FDD2474,1B7F6FEA18BDDDA3181C8F688654CC31
SRR10089531,2021-01-01 11:59:45,2019-09-13 21:08:37,76899602,23223679804,76899602,302,6698,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089531/SRR10089531.lite.1,SRX6822200,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364776,SAMN12718451,simple,9606,Homo sapiens,GSM4071798,,,,,,,no,,,,,GEO,SRA959162,,public,3EE1F9F74DA3EA286AD415EA3C22D3AF,29F4D2D3B1B78E7D23735C5E7670022C
SRR10089532,2021-01-01 11:59:45,2019-09-12 16:04:23,80339945,24262663390,80339945,302,7055,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089532/SRR10089532.lite.1,SRX6822201,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364777,SAMN12718450,simple,9606,Homo sapiens,GSM4071799,,,,,,,no,,,,,GEO,SRA959162,,public,002DBFA6F509187A882AF07E401A8D10,F6EF511CA6541B633D9014F109950A79
SRR10089533,2021-01-01 11:59:45,2019-09-12 16:18:13,87909820,26548765640,87909820,302,7809,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089533/SRR10089533.lite.1,SRX6822202,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364778,SAMN12718449,simple,9606,Homo sapiens,GSM4071800,,,,,,,no,,,,,GEO,SRA959162,,public,DA3776BC05A720460E2A00013F899B47,A1D8F9B90B2391EC84B56276C39AAFD0
SRR10089534,2021-01-01 11:59:45,2019-09-12 20:10:32,85525297,25828639694,85525297,302,7434,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089534/SRR10089534.lite.1,SRX6822203,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364779,SAMN12718481,simple,9606,Homo sapiens,GSM4071801,,,,,,,no,,,,,GEO,SRA959162,,public,47A715B921935E8138F987C13FAEB55D,B712FE5E6DF68447DE558DE0914FC6C3
SRR10089535,2021-01-01 11:59:45,2019-09-12 19:26:12,94845149,28643234998,94845149,302,8221,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089535/SRR10089535.lite.1,SRX6822204,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364780,SAMN12718480,simple,9606,Homo sapiens,GSM4071802,,,,,,,no,,,,,GEO,SRA959162,,public,C1DF311F550AFDE9897B126DDF5004BE,5D501F14A331029AB312B7B35F27DBC3
SRR10089536,2021-01-01 11:59:45,2019-09-12 20:33:43,96263981,29071722262,96263981,302,8316,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089536/SRR10089536.lite.1,SRX6822205,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364781,SAMN12718479,simple,9606,Homo sapiens,GSM4071803,,,,,,,no,,,,,GEO,SRA959162,,public,F6B9F599717C59F60A53BD0E1BF9790A,88717639FAA0D0650EBB83A3B5869947
SRR10089537,2021-01-01 11:59:45,2019-09-12 19:20:40,78296390,23645509780,78296390,302,6815,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089537/SRR10089537.lite.1,SRX6822206,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364782,SAMN12718478,simple,9606,Homo sapiens,GSM4071804,,,,,,,no,,,,,GEO,SRA959162,,public,18D543B92AAE81D665A1D977C4D2A780,B3833A0A36F261DD56F7D18004D65884
SRR10089538,2021-01-01 11:59:45,2019-09-12 19:26:47,82170322,24815437244,82170322,302,7133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089538/SRR10089538.lite.1,SRX6822207,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364783,SAMN12718477,simple,9606,Homo sapiens,GSM4071805,,,,,,,no,,,,,GEO,SRA959162,,public,B1E0518EBD3A994A3A675B3E308BEABD,5A1EBE68AD507C23A685F742A9272FB7
SRR10089539,2021-01-01 11:59:46,2019-09-12 19:41:40,95783383,28926581666,95783383,302,8366,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089539/SRR10089539.lite.1,SRX6822208,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364784,SAMN12718476,simple,9606,Homo sapiens,GSM4071806,,,,,,,no,,,,,GEO,SRA959162,,public,5BE29905EDF55FD89DFC2739C6C3CCAC,51C96B6F5954452B0DA6F6A518C80489
SRR10089540,2021-01-01 11:59:46,2019-09-12 19:28:31,78123418,23593272236,78123418,302,6840,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089540/SRR10089540.lite.1,SRX6822209,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364785,SAMN12718475,simple,9606,Homo sapiens,GSM4071807,,,,,,,no,,,,,GEO,SRA959162,,public,376D095B5776A173BD3813EB305D926D,5A97E492B6EF8E149B9B5CC482B1CD41
SRR10089541,2021-01-01 11:59:46,2019-09-12 20:14:02,92502026,27935611852,92502026,302,7997,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089541/SRR10089541.lite.1,SRX6822210,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364786,SAMN12718474,simple,9606,Homo sapiens,GSM4071808,,,,,,,no,,,,,GEO,SRA959162,,public,169D285F9AEFB583C80B7A026BC9D894,FF4B629577ADE1C518CCE03FF7574130
SRR10089542,2021-01-01 11:59:46,2019-09-12 19:30:13,88814845,26822083190,88814845,302,7749,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089542/SRR10089542.lite.1,SRX6822211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364787,SAMN12718473,simple,9606,Homo sapiens,GSM4071809,,,,,,,no,,,,,GEO,SRA959162,,public,8063094298C1F2106AF294CB16FFBB4D,195702FE510812DECED2CF0F1799FD36
SRR10089543,2021-01-01 11:59:46,2019-09-12 19:25:13,84058918,25385793236,84058918,302,7300,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089543/SRR10089543.lite.1,SRX6822212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364788,SAMN12718472,simple,9606,Homo sapiens,GSM4071810,,,,,,,no,,,,,GEO,SRA959162,,public,54F73F9B319437DB6EDB6F14CE79265D,8F8C4683D634C2DB5EA2D2B8305222AB
SRR10089544,2021-01-01 11:59:46,2019-09-12 18:02:53,82594675,24943591850,82594675,302,7166,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089544/SRR10089544.lite.1,SRX6822213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364789,SAMN12718471,simple,9606,Homo sapiens,GSM4071811,,,,,,,no,,,,,GEO,SRA959162,,public,9EB7C6A3A1E5FB42338D041DECC5F775,9CFD47A7006F1382334AC6143D4B6B26
SRR10089545,2021-01-01 11:59:46,2019-09-12 19:37:45,96426318,29120748036,96426318,302,8383,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089545/SRR10089545.lite.1,SRX6822214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364790,SAMN12718470,simple,9606,Homo sapiens,GSM4071812,,,,,,,no,,,,,GEO,SRA959162,,public,014AA8B0CF512F7406D90B40E7BAFA08,69A2BCDF422FECD53D50CEE24B40F579
SRR10089546,2021-01-01 11:59:46,2019-09-12 20:20:06,101231063,30571781026,101231063,302,8793,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089546/SRR10089546.lite.1,SRX6822215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364791,SAMN12718469,simple,9606,Homo sapiens,GSM4071813,,,,,,,no,,,,,GEO,SRA959162,,public,D9DEA6BBB37FA88E59FAE4F829C01660,9571D43DCCF1D9D3683926D71EE5509D
SRR10089547,2021-01-01 11:59:46,2019-09-12 20:23:16,111492094,33670612388,111492094,302,9619,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089547/SRR10089547.lite.1,SRX6822216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364792,SAMN12718468,simple,9606,Homo sapiens,GSM4071814,,,,,,,no,,,,,GEO,SRA959162,,public,2B61EED80C86D152B379976F2DCB6902,137117824F37EA8F8D1758EA887A0D9B
SRR10089548,2021-01-01 11:59:46,2019-09-12 19:34:09,103069290,31126925580,103069290,302,9062,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089548/SRR10089548.lite.1,SRX6822217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364793,SAMN12718467,simple,9606,Homo sapiens,GSM4071815,,,,,,,no,,,,,GEO,SRA959162,,public,80BDE48B839F226E4C90AF5F70678767,C51AF99777DA94762FCF83FD39323B14
SRR10089549,2021-01-01 11:59:46,2019-09-12 19:09:18,74562043,22517736986,74562043,302,6656,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089549/SRR10089549.lite.1,SRX6822218,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364794,SAMN12718466,simple,9606,Homo sapiens,GSM4071816,,,,,,,no,,,,,GEO,SRA959162,,public,D8D97109311B700F047164C201ED3675,7687F7B7C84F56CA02BED6D450EBA2DB
SRR10089550,2021-01-01 11:59:46,2019-09-12 19:32:51,87279316,26358353432,87279316,302,7544,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089550/SRR10089550.lite.1,SRX6822219,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364795,SAMN12718498,simple,9606,Homo sapiens,GSM4071817,,,,,,,no,,,,,GEO,SRA959162,,public,69B85FE2996DEC6A0F6B63F6560319C2,10C18E865C6EA36F448051DE51DB9A17
SRR10089551,2021-01-01 11:59:46,2019-09-12 19:25:41,78331360,23656070720,78331360,302,6860,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089551/SRR10089551.lite.1,SRX6822220,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364796,SAMN12718497,simple,9606,Homo sapiens,GSM4071818,,,,,,,no,,,,,GEO,SRA959162,,public,3C6A0779E6A0D3A20F5D075BDC9E3F69,C4948E083ACB682563ED7C4765865E6A
SRR10089552,2021-01-01 11:59:46,2019-09-12 19:16:04,66602908,20114078216,66602908,302,5909,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089552/SRR10089552.lite.1,SRX6822221,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364797,SAMN12718496,simple,9606,Homo sapiens,GSM4071819,,,,,,,no,,,,,GEO,SRA959162,,public,E47BB8CB73089B4408CAE6E9BA4A5DBD,563F3A75C09B9F4DBF617D39672F9851
SRR10089553,2021-01-01 11:59:46,2019-09-12 19:32:01,99537071,30060195442,99537071,302,8599,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089553/SRR10089553.lite.1,SRX6822222,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364798,SAMN12718495,simple,9606,Homo sapiens,GSM4071820,,,,,,,no,,,,,GEO,SRA959162,,public,3298E400952ED2445E0FAEE7F3D5B1F1,1928B3051E62182363B617C924307451
SRR10089554,2021-01-01 11:59:46,2019-09-12 19:08:10,76674658,23155746716,76674658,302,6655,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089554/SRR10089554.lite.1,SRX6822223,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364799,SAMN12718494,simple,9606,Homo sapiens,GSM4071821,,,,,,,no,,,,,GEO,SRA959162,,public,02E3126238CD86175F3C9ABBF431448B,C3CA0DCBA37C647E44440E7187AF4D8E
SRR10089555,2021-01-01 11:59:46,2019-09-12 19:58:29,93441436,28219313672,93441436,302,8187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089555/SRR10089555.lite.1,SRX6822224,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364800,SAMN12718493,simple,9606,Homo sapiens,GSM4071822,,,,,,,no,,,,,GEO,SRA959162,,public,0A04C4B9070547DDC4A12744800FCB2E,1C10B9B9A01105EE1A6B4D884FB1AA15
SRR10089556,2021-01-01 11:59:46,2019-09-12 19:22:04,88281545,26661026590,88281545,302,7628,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089556/SRR10089556.lite.1,SRX6822225,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364801,SAMN12718492,simple,9606,Homo sapiens,GSM4071823,,,,,,,no,,,,,GEO,SRA959162,,public,7F29028544BF93EFAB1622F53BBD0A54,F29BCF22940E14A7ECA3F02335435149
SRR10089557,2021-01-01 11:59:46,2019-09-12 20:17:01,94785010,28625073020,94785010,302,8287,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089557/SRR10089557.lite.1,SRX6822226,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364802,SAMN12718491,simple,9606,Homo sapiens,GSM4071824,,,,,,,no,,,,,GEO,SRA959162,,public,E7DE2639E41B90E141D7535808E29FDE,6A4486B5AACE4AE810685D9D141B013D
SRR10089558,2021-01-01 11:59:46,2019-09-12 20:06:55,84681374,25573774948,84681374,302,7413,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089558/SRR10089558.lite.1,SRX6822227,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364803,SAMN12718490,simple,9606,Homo sapiens,GSM4071825,,,,,,,no,,,,,GEO,SRA959162,,public,303343F9B8E67EEF166947EB0C6D584A,DC1F6A6EA9819C33D1CFCC173DE11845
SRR10089559,2021-01-01 11:59:46,2019-09-12 19:15:57,69746961,21063582222,69746961,302,5962,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089559/SRR10089559.lite.1,SRX6822228,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364804,SAMN12718489,simple,9606,Homo sapiens,GSM4071826,,,,,,,no,,,,,GEO,SRA959162,,public,BA582550D5CFA28DDE075CF005AB6DF0,1AB99918248F48C85960ABB859C04D35
SRR10089560,2021-01-01 11:59:46,2019-09-12 20:03:46,76227136,23020595072,76227136,302,6644,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089560/SRR10089560.lite.1,SRX6822229,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364805,SAMN12718488,simple,9606,Homo sapiens,GSM4071827,,,,,,,no,,,,,GEO,SRA959162,,public,526A8EF3C772845EB5597DD4925FDE59,85A52E729C09954F05C44798EFCCFDAD
SRR10089441,2021-01-01 11:59:43,2019-09-12 11:47:40,69996039,21138803778,69996039,302,6090,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089441/SRR10089441.lite.1,SRX6822110,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364686,SAMN12718612,simple,9606,Homo sapiens,GSM4071708,,,,,,,no,,,,,GEO,SRA959162,,public,9D69C23327721CFA42005677BC9138B1,6E80DC63A29EBF2EEAF4FA830D1F17F4
SRR10089442,2021-01-01 11:59:43,2019-09-12 11:58:01,74495000,22497490000,74495000,302,6316,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089442/SRR10089442.lite.1,SRX6822111,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364687,SAMN12718611,simple,9606,Homo sapiens,GSM4071709,,,,,,,no,,,,,GEO,SRA959162,,public,61B4D00F2C822FB4D46BAB00A6837F8D,9C15F1F54F0BBBA02AE4DFC7174BF0E7
SRR10089443,2021-01-01 11:59:43,2019-09-17 08:53:45,91711367,27696832834,91711367,302,9483,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089443/SRR10089443.lite.1,SRX6822112,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364688,SAMN12718610,simple,9606,Homo sapiens,GSM4071710,,,,,,,no,,,,,GEO,SRA959162,,public,69B748ACAD61E435F3BC98284AC6A80E,5CC6C54B91D887667488DAEEFD48D467
SRR10089444,2021-01-01 11:59:43,2019-09-12 12:33:53,89331886,26978229572,89331886,302,7722,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089444/SRR10089444.lite.1,SRX6822113,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364689,SAMN12718609,simple,9606,Homo sapiens,GSM4071711,,,,,,,no,,,,,GEO,SRA959162,,public,F2A277EF4B381E6063CD60C75B7AFE60,741CF407AB241137DC1F4B5B75608454
SRR10089445,2021-01-01 11:59:43,2019-09-12 12:53:27,93981184,28382317568,93981184,302,8306,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089445/SRR10089445.lite.1,SRX6822114,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364690,SAMN12718655,simple,9606,Homo sapiens,GSM4071712,,,,,,,no,,,,,GEO,SRA959162,,public,A4F37CEBC1D363454D38231A792B7E7A,977FF8974BFAABBFC0402FF16D5E8224
SRR10089446,2021-01-01 11:59:43,2019-09-12 12:34:23,99350076,30003722952,99350076,302,8564,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089446/SRR10089446.lite.1,SRX6822115,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364691,SAMN12718654,simple,9606,Homo sapiens,GSM4071713,,,,,,,no,,,,,GEO,SRA959162,,public,78272711E80B407C20A1BD1FEEBA8519,EB98F07B5AE2906A78B6030BF21DC855
SRR10089447,2021-01-01 11:59:43,2019-09-12 13:04:32,129258091,39035943482,129258091,302,11215,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089447/SRR10089447.lite.1,SRX6822116,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364692,SAMN12718653,simple,9606,Homo sapiens,GSM4071714,,,,,,,no,,,,,GEO,SRA959162,,public,9BBD9D13688DA1FFF6C90CF9099537DB,CEA29979657AE6C845D662AAEF92ECDE
